file,fault,condition,shaft_hz,supply_hz,carrier_order,descriptor_offset_orders,order_resolution,pole_pairs,slip,bb_offset_orders
broken_bar_and_bearing_inner_H_speed_circulation_40Nm_1000rpm_250705120227,broken_bar_and_bearing_inner_h,speed_circulation_40Nm_1000rpm,7.68008339349124,8.192088953057322,1.0666666666666667,1.0,0.06666666666666667,1,0.0625,0.13333333333333333
broken_bar_and_bearing_inner_H_speed_circulation_40Nm_1000rpm_250705120227,broken_bar_and_bearing_inner_h,speed_circulation_40Nm_1000rpm,7.694872123164727,8.207863598042374,1.0666666666666667,1.0,0.06666666666666667,1,0.0625,0.13333333333333333
broken_bar_and_bearing_inner_H_speed_circulation_40Nm_1000rpm_250705120227,broken_bar_and_bearing_inner_h,speed_circulation_40Nm_1000rpm,16.068256324123976,16.570389334252848,1.03125,1.0,0.03125,1,0.030303030303030276,0.062499999999999944
broken_bar_and_bearing_inner_H_speed_circulation_40Nm_2000rpm_250705120733,broken_bar_and_bearing_inner_h,speed_circulation_40Nm_2000rpm,32.663788693580656,33.16630851963574,1.0153846153846153,1.0,0.015384615384615385,1,0.015151515151515138,0.03076923076923074
broken_bar_and_bearing_inner_H_speed_circulation_40Nm_2000rpm_250705120733,broken_bar_and_bearing_inner_h,speed_circulation_40Nm_2000rpm,24.396139390754023,24.904392294728062,1.0208333333333333,1.0,0.020833333333333332,1,0.020408163265306034,0.041666666666666484
broken_bar_and_bearing_inner_H_speed_circulation_40Nm_2000rpm_250705120733,broken_bar_and_bearing_inner_h,speed_circulation_40Nm_2000rpm,24.39584816560153,24.904095002384896,1.0208333333333333,1.0,0.020833333333333332,1,0.020408163265306034,0.041666666666666484
broken_bar_and_bearing_inner_H_speed_circulation_40Nm_2000rpm_250705120733,broken_bar_and_bearing_inner_h,speed_circulation_40Nm_2000rpm,32.66477348937135,33.167308466130905,1.0153846153846153,1.0,0.015384615384615385,1,0.015151515151515138,0.03076923076923074
broken_bar_and_bearing_inner_H_speed_circulation_40Nm_3000rpm_250705121139,broken_bar_and_bearing_inner_h,speed_circulation_40Nm_3000rpm,6.398796271438883,4.479157390007218,0.7000000000000001,1.0,0.1,1,-0.4285714285714284,0.5999999999999998
broken_bar_and_bearing_inner_H_speed_circulation_40Nm_3000rpm_250705121139,broken_bar_and_bearing_inner_h,speed_circulation_40Nm_3000rpm,49.484781656640855,49.98972840823922,1.010204081632653,1.0,0.01020408163265306,1,0.010101010101010055,0.020408163265306027
broken_bar_and_bearing_inner_H_speed_circulation_40Nm_3000rpm_250705121139,broken_bar_and_bearing_inner_h,speed_circulation_40Nm_3000rpm,41.118785757785616,41.62023436458788,1.0121951219512195,1.0,0.012195121951219513,1,0.012048192771084376,0.0243902439024391
broken_bar_and_bearing_inner_H_speed_circulation_40Nm_3000rpm_250705121139,broken_bar_and_bearing_inner_h,speed_circulation_40Nm_3000rpm,41.12819727288472,41.62976065426136,1.0121951219512195,1.0,0.012195121951219513,1,0.012048192771084376,0.0243902439024391
broken_bar_and_bearing_inner_H_speed_circulation_40Nm_3000rpm_250705121139,broken_bar_and_bearing_inner_h,speed_circulation_40Nm_3000rpm,49.48279793135122,49.9877244408548,1.010204081632653,1.0,0.01020408163265306,1,0.010101010101010055,0.020408163265306027
broken_bar_and_bearing_inner_H_torque_circulation_20Nm_1000rpm_250705114401d,broken_bar_and_bearing_inner_h,torque_circulation_20Nm_1000rpm,16.66929882119799,16.66929882119799,1.0,1.0,0.030303030303030304,1,0.0,0.0
broken_bar_and_bearing_inner_H_torque_circulation_20Nm_1000rpm_250705114401d,broken_bar_and_bearing_inner_h,torque_circulation_20Nm_1000rpm,16.466399976570678,16.98097497583851,1.03125,1.0,0.03125,1,0.030303030303030276,0.062499999999999944
broken_bar_and_bearing_inner_H_torque_circulation_20Nm_1000rpm_250705114401d,broken_bar_and_bearing_inner_h,torque_circulation_20Nm_1000rpm,16.534796476320125,16.534796476320125,1.0,1.0,0.030303030303030304,1,0.0,0.0
broken_bar_and_bearing_inner_H_torque_circulation_20Nm_1000rpm_250705114401d,broken_bar_and_bearing_inner_h,torque_circulation_20Nm_1000rpm,16.52679241263046,16.52679241263046,1.0,1.0,0.030303030303030304,1,0.0,0.0
broken_bar_and_bearing_inner_H_torque_circulation_20Nm_1000rpm_250705114401d,broken_bar_and_bearing_inner_h,torque_circulation_20Nm_1000rpm,16.471909267858223,16.986656432478792,1.03125,1.0,0.03125,1,0.030303030303030276,0.062499999999999944
broken_bar_and_bearing_inner_H_torque_circulation_20Nm_1000rpm_250705114401d,broken_bar_and_bearing_inner_h,torque_circulation_20Nm_1000rpm,16.67539014563042,16.67539014563042,1.0,1.0,0.030303030303030304,1,0.0,0.0
broken_bar_and_bearing_inner_H_torque_circulation_20Nm_2000rpm_250705114622d,broken_bar_and_bearing_inner_h,torque_circulation_20Nm_2000rpm,33.276601343018264,33.276601343018264,1.0,1.0,0.015151515151515152,1,0.0,0.0
broken_bar_and_bearing_inner_H_torque_circulation_20Nm_2000rpm_250705114622d,broken_bar_and_bearing_inner_h,torque_circulation_20Nm_2000rpm,33.09178372461477,33.59317438710893,1.0151515151515151,1.0,0.015151515151515152,1,0.01492537313432829,0.030303030303030165
broken_bar_and_bearing_inner_H_torque_circulation_20Nm_2000rpm_250705114622d,broken_bar_and_bearing_inner_h,torque_circulation_20Nm_2000rpm,33.14459389906292,33.14459389906292,1.0,1.0,0.015151515151515152,1,0.0,0.0
broken_bar_and_bearing_inner_H_torque_circulation_20Nm_2000rpm_250705114622d,broken_bar_and_bearing_inner_h,torque_circulation_20Nm_2000rpm,33.147705195156355,33.147705195156355,1.0,1.0,0.015151515151515152,1,0.0,0.0
broken_bar_and_bearing_inner_H_torque_circulation_20Nm_2000rpm_250705114622d,broken_bar_and_bearing_inner_h,torque_circulation_20Nm_2000rpm,33.099745054736054,33.60125634344418,1.0151515151515151,1.0,0.015151515151515152,1,0.01492537313432829,0.030303030303030165
broken_bar_and_bearing_inner_H_torque_circulation_20Nm_2000rpm_250705114622d,broken_bar_and_bearing_inner_h,torque_circulation_20Nm_2000rpm,33.28274404946807,33.28274404946807,1.0,1.0,0.015384615384615385,1,0.0,0.0
broken_bar_and_bearing_inner_H_torque_circulation_20Nm_3000rpm_250705114846d,broken_bar_and_bearing_inner_h,torque_circulation_20Nm_3000rpm,50.0789490715454,50.0789490715454,1.0,1.0,0.010101010101010102,1,0.0,0.0
broken_bar_and_bearing_inner_H_torque_circulation_20Nm_3000rpm_250705114846d,broken_bar_and_bearing_inner_h,torque_circulation_20Nm_3000rpm,49.91248645034118,50.41665298014261,1.0101010101010102,1.0,0.010101010101010102,1,0.010000000000000009,0.02020202020202022
broken_bar_and_bearing_inner_H_torque_circulation_20Nm_3000rpm_250705114846d,broken_bar_and_bearing_inner_h,torque_circulation_20Nm_3000rpm,49.96303128128599,49.96303128128599,1.0,1.0,0.010101010101010102,1,0.0,0.0
broken_bar_and_bearing_inner_H_torque_circulation_20Nm_3000rpm_250705114846d,broken_bar_and_bearing_inner_h,torque_circulation_20Nm_3000rpm,49.96712292837658,49.96712292837658,1.0,1.0,0.010101010101010102,1,0.0,0.0
broken_bar_and_bearing_inner_H_torque_circulation_20Nm_3000rpm_250705114846d,broken_bar_and_bearing_inner_h,torque_circulation_20Nm_3000rpm,49.92068328831974,50.42493261446438,1.0101010101010102,1.0,0.010101010101010102,1,0.010000000000000009,0.02020202020202022
broken_bar_and_bearing_inner_H_torque_circulation_20Nm_3000rpm_250705114846d,broken_bar_and_bearing_inner_h,torque_circulation_20Nm_3000rpm,50.08875616395004,50.08875616395004,1.0,1.0,0.010101010101010102,1,0.0,0.0
broken_bar_and_bearing_inner_H_torque_circulation_40Nm_1000rpm_250705115053d,broken_bar_and_bearing_inner_h,torque_circulation_40Nm_1000rpm,16.667213373162017,16.667213373162017,1.0,1.0,0.03125,1,0.0,0.0
broken_bar_and_bearing_inner_H_torque_circulation_40Nm_1000rpm_250705115053d,broken_bar_and_bearing_inner_h,torque_circulation_40Nm_1000rpm,16.079860182734773,16.582355813445236,1.03125,1.0,0.03125,1,0.030303030303030276,0.062499999999999944
broken_bar_and_bearing_inner_H_torque_circulation_40Nm_1000rpm_250705115053d,broken_bar_and_bearing_inner_h,torque_circulation_40Nm_1000rpm,16.234225536295362,16.741545084304594,1.03125,1.0,0.03125,1,0.030303030303030276,0.062499999999999944
broken_bar_and_bearing_inner_H_torque_circulation_40Nm_1000rpm_250705115053d,broken_bar_and_bearing_inner_h,torque_circulation_40Nm_1000rpm,16.233198073976816,16.74048551378859,1.03125,1.0,0.03125,1,0.030303030303030276,0.062499999999999944
broken_bar_and_bearing_inner_H_torque_circulation_40Nm_1000rpm_250705115053d,broken_bar_and_bearing_inner_h,torque_circulation_40Nm_1000rpm,16.08661819552021,16.589325014130218,1.03125,1.0,0.03125,1,0.030303030303030276,0.062499999999999944
broken_bar_and_bearing_inner_H_torque_circulation_40Nm_1000rpm_250705115053d,broken_bar_and_bearing_inner_h,torque_circulation_40Nm_1000rpm,16.664605421860028,16.664605421860028,1.0,1.0,0.03125,1,0.0,0.0
broken_bar_and_bearing_inner_H_torque_circulation_40Nm_2000rpm_250705115303d,broken_bar_and_bearing_inner_h,torque_circulation_40Nm_2000rpm,33.28478535833182,33.28478535833182,1.0,1.0,0.015151515151515152,1,0.0,0.0
broken_bar_and_bearing_inner_H_torque_circulation_40Nm_2000rpm_250705115303d,broken_bar_and_bearing_inner_h,torque_circulation_40Nm_2000rpm,32.687734022173,33.19062223789874,1.0153846153846153,1.0,0.015384615384615385,1,0.015151515151515138,0.03076923076923074
broken_bar_and_bearing_inner_H_torque_circulation_40Nm_2000rpm_250705115303d,broken_bar_and_bearing_inner_h,torque_circulation_40Nm_2000rpm,32.85392216891743,33.35936712536231,1.0153846153846153,1.0,0.015384615384615385,1,0.015151515151515138,0.03076923076923074
broken_bar_and_bearing_inner_H_torque_circulation_40Nm_2000rpm_250705115303d,broken_bar_and_bearing_inner_h,torque_circulation_40Nm_2000rpm,32.856757934783246,33.362246518395295,1.0153846153846153,1.0,0.015384615384615385,1,0.015151515151515138,0.03076923076923074
broken_bar_and_bearing_inner_H_torque_circulation_40Nm_2000rpm_250705115303d,broken_bar_and_bearing_inner_h,torque_circulation_40Nm_2000rpm,32.689455033535204,33.19236972635882,1.0153846153846153,1.0,0.015384615384615385,1,0.015151515151515138,0.03076923076923074
broken_bar_and_bearing_inner_H_torque_circulation_40Nm_2000rpm_250705115303d,broken_bar_and_bearing_inner_h,torque_circulation_40Nm_2000rpm,33.28473332981545,33.28473332981545,1.0,1.0,0.015384615384615385,1,0.0,0.0
broken_bar_and_bearing_inner_H_torque_circulation_40Nm_3000rpm_250705115517d,broken_bar_and_bearing_inner_h,torque_circulation_40Nm_3000rpm,50.080373763855896,50.080373763855896,1.0,1.0,0.010101010101010102,1,0.0,0.0
broken_bar_and_bearing_inner_H_torque_circulation_40Nm_3000rpm_250705115517d,broken_bar_and_bearing_inner_h,torque_circulation_40Nm_3000rpm,49.53134786928477,50.03166451442907,1.0101010101010102,1.0,0.010101010101010102,1,0.010000000000000009,0.02020202020202022
broken_bar_and_bearing_inner_H_torque_circulation_40Nm_3000rpm_250705115517d,broken_bar_and_bearing_inner_h,torque_circulation_40Nm_3000rpm,49.688410360545795,50.19031349550081,1.0101010101010102,1.0,0.010101010101010102,1,0.010000000000000009,0.02020202020202022
broken_bar_and_bearing_inner_H_torque_circulation_40Nm_3000rpm_250705115517d,broken_bar_and_bearing_inner_h,torque_circulation_40Nm_3000rpm,49.69130054731646,50.19323287607723,1.0101010101010102,1.0,0.010101010101010102,1,0.010000000000000009,0.02020202020202022
broken_bar_and_bearing_inner_H_torque_circulation_40Nm_3000rpm_250705115517d,broken_bar_and_bearing_inner_h,torque_circulation_40Nm_3000rpm,49.53900207018707,50.03939603049199,1.0101010101010102,1.0,0.010101010101010102,1,0.010000000000000009,0.02020202020202022
broken_bar_and_bearing_inner_H_torque_circulation_40Nm_3000rpm_250705115517d,broken_bar_and_bearing_inner_h,torque_circulation_40Nm_3000rpm,50.09114567529251,50.09114567529251,1.0,1.0,0.010101010101010102,1,0.0,0.0
broken_bar_and_bearing_outer_H_speed_circulation_20Nm_1000rpm_250705204219,broken_bar_and_bearing_outer_h,speed_circulation_20Nm_1000rpm,16.462257883651016,16.97670344251511,1.03125,1.0,0.03125,1,0.030303030303030276,0.062499999999999944
broken_bar_and_bearing_outer_H_speed_circulation_20Nm_1000rpm_250705204219,broken_bar_and_bearing_outer_h,speed_circulation_20Nm_1000rpm,8.000654467235528,8.500695371437748,1.0625,1.0,0.0625,1,0.05882352941176472,0.12500000000000003
broken_bar_and_bearing_outer_H_speed_circulation_20Nm_1000rpm_250705204219,broken_bar_and_bearing_outer_h,speed_circulation_20Nm_1000rpm,8.037473002673964,8.539815065341088,1.0625,1.0,0.0625,1,0.05882352941176472,0.12500000000000003
broken_bar_and_bearing_outer_H_speed_circulation_20Nm_1000rpm_250705204219,broken_bar_and_bearing_outer_h,speed_circulation_20Nm_1000rpm,16.447913532802197,16.961910830702266,1.03125,1.0,0.03125,1,0.030303030303030276,0.062499999999999944
broken_bar_and_bearing_outer_H_speed_circulation_20Nm_2000rpm_250705204622,broken_bar_and_bearing_outer_h,speed_circulation_20Nm_2000rpm,33.06513705780397,33.566123982922214,1.0151515151515151,1.0,0.015151515151515152,1,0.01492537313432829,0.030303030303030165
broken_bar_and_bearing_outer_H_speed_circulation_20Nm_2000rpm_250705204622,broken_bar_and_bearing_outer_h,speed_circulation_20Nm_2000rpm,24.785073341784834,25.290891165086567,1.0204081632653061,1.0,0.02040816326530612,1,0.020000000000000018,0.04081632653061228
broken_bar_and_bearing_outer_H_speed_circulation_20Nm_2000rpm_250705204622,broken_bar_and_bearing_outer_h,speed_circulation_20Nm_2000rpm,24.784592615682485,25.290400628247433,1.0204081632653061,1.0,0.02040816326530612,1,0.020000000000000018,0.04081632653061228
broken_bar_and_bearing_outer_H_speed_circulation_20Nm_2000rpm_250705204622,broken_bar_and_bearing_outer_h,speed_circulation_20Nm_2000rpm,33.076704984437626,33.57786718117153,1.0151515151515151,1.0,0.015151515151515152,1,0.01492537313432829,0.030303030303030165
broken_bar_and_bearing_outer_H_speed_circulation_20Nm_3000rpm_250705205016,broken_bar_and_bearing_outer_h,speed_circulation_20Nm_3000rpm,5.224743589307438,5.224743589307438,1.0,1.0,0.1,1,0.0,0.0
broken_bar_and_bearing_outer_H_speed_circulation_20Nm_3000rpm_250705205016,broken_bar_and_bearing_outer_h,speed_circulation_20Nm_3000rpm,49.86501469627961,50.36870171341375,1.0101010101010102,1.0,0.010101010101010102,1,0.010000000000000009,0.02020202020202022
broken_bar_and_bearing_outer_H_speed_circulation_20Nm_3000rpm_250705205016,broken_bar_and_bearing_outer_h,speed_circulation_20Nm_3000rpm,41.51497034589067,42.015150711503814,1.0120481927710845,1.0,0.012048192771084338,1,0.011904761904762085,0.024096385542169044
broken_bar_and_bearing_outer_H_speed_circulation_20Nm_3000rpm_250705205016,broken_bar_and_bearing_outer_h,speed_circulation_20Nm_3000rpm,41.50989485318467,42.01001406828328,1.0120481927710845,1.0,0.012048192771084338,1,0.011904761904762085,0.024096385542169044
broken_bar_and_bearing_outer_H_speed_circulation_20Nm_3000rpm_250705205016,broken_bar_and_bearing_outer_h,speed_circulation_20Nm_3000rpm,49.88227510426634,50.386136468955904,1.0101010101010102,1.0,0.010101010101010102,1,0.010000000000000009,0.02020202020202022
broken_bar_and_bearing_outer_H_speed_circulation_40Nm_1000rpm_250705204420,broken_bar_and_bearing_outer_h,speed_circulation_40Nm_1000rpm,16.06700922449849,16.56910326276407,1.03125,1.0,0.03125,1,0.030303030303030276,0.062499999999999944
broken_bar_and_bearing_outer_H_speed_circulation_40Nm_1000rpm_250705204420,broken_bar_and_bearing_outer_h,speed_circulation_40Nm_1000rpm,7.677012094176768,8.188812900455218,1.0666666666666667,1.0,0.06666666666666667,1,0.0625,0.13333333333333333
broken_bar_and_bearing_outer_H_speed_circulation_40Nm_1000rpm_250705204420,broken_bar_and_bearing_outer_h,speed_circulation_40Nm_1000rpm,7.696022402958772,8.209090563156023,1.0666666666666667,1.0,0.06666666666666667,1,0.0625,0.13333333333333333
broken_bar_and_bearing_outer_H_speed_circulation_40Nm_1000rpm_250705204420,broken_bar_and_bearing_outer_h,speed_circulation_40Nm_1000rpm,16.060289007786714,16.56217303928005,1.03125,1.0,0.03125,1,0.030303030303030276,0.062499999999999944
broken_bar_and_bearing_outer_H_speed_circulation_40Nm_2000rpm_250705204816,broken_bar_and_bearing_outer_h,speed_circulation_40Nm_2000rpm,32.67115120092257,33.17378429632138,1.0153846153846153,1.0,0.015384615384615385,1,0.015151515151515138,0.03076923076923074
broken_bar_and_bearing_outer_H_speed_circulation_40Nm_2000rpm_250705204816,broken_bar_and_bearing_outer_h,speed_circulation_40Nm_2000rpm,24.397169645154783,24.90544401276217,1.0208333333333333,1.0,0.020833333333333332,1,0.020408163265306034,0.041666666666666484
broken_bar_and_bearing_outer_H_speed_circulation_40Nm_2000rpm_250705204816,broken_bar_and_bearing_outer_h,speed_circulation_40Nm_2000rpm,24.399567227584985,24.907891544826338,1.0208333333333333,1.0,0.020833333333333332,1,0.020408163265306034,0.041666666666666484
broken_bar_and_bearing_outer_H_speed_circulation_40Nm_2000rpm_250705204816,broken_bar_and_bearing_outer_h,speed_circulation_40Nm_2000rpm,32.67466002863489,33.1773471059985,1.0153846153846153,1.0,0.015384615384615385,1,0.015151515151515138,0.03076923076923074
broken_bar_and_bearing_outer_H_speed_circulation_40Nm_3000rpm_250705205211,broken_bar_and_bearing_outer_h,speed_circulation_40Nm_3000rpm,49.11763817360147,49.62400557745303,1.0103092783505154,1.0,0.010309278350515464,1,0.010204081632653073,0.020618556701030948
broken_bar_and_bearing_outer_H_speed_circulation_40Nm_3000rpm_250705205211,broken_bar_and_bearing_outer_h,speed_circulation_40Nm_3000rpm,41.12651409432282,41.62805694913164,1.0121951219512195,1.0,0.012195121951219513,1,0.012048192771084376,0.0243902439024391
broken_bar_and_bearing_outer_H_speed_circulation_40Nm_3000rpm_250705205211,broken_bar_and_bearing_outer_h,speed_circulation_40Nm_3000rpm,41.1268139033364,41.6283604143527,1.0121951219512195,1.0,0.012195121951219513,1,0.012048192771084376,0.0243902439024391
broken_bar_and_bearing_outer_H_speed_circulation_40Nm_3000rpm_250705205211,broken_bar_and_bearing_outer_h,speed_circulation_40Nm_3000rpm,49.484906168627084,49.98985419075593,1.010204081632653,1.0,0.01020408163265306,1,0.010101010101010055,0.020408163265306027
broken_bar_and_bearing_outer_H_torque_circulation_20Nm_1000rpm_250705203013d,broken_bar_and_bearing_outer_h,torque_circulation_20Nm_1000rpm,16.65799769237304,16.65799769237304,1.0,1.0,0.030303030303030304,1,0.0,0.0
broken_bar_and_bearing_outer_H_torque_circulation_20Nm_1000rpm_250705203013d,broken_bar_and_bearing_outer_h,torque_circulation_20Nm_1000rpm,16.45927502022873,16.973627364610877,1.03125,1.0,0.03125,1,0.030303030303030276,0.062499999999999944
broken_bar_and_bearing_outer_H_torque_circulation_20Nm_1000rpm_250705203013d,broken_bar_and_bearing_outer_h,torque_circulation_20Nm_1000rpm,16.530080128481853,16.530080128481853,1.0,1.0,0.030303030303030304,1,0.0,0.0
broken_bar_and_bearing_outer_H_torque_circulation_20Nm_1000rpm_250705203013d,broken_bar_and_bearing_outer_h,torque_circulation_20Nm_1000rpm,16.527165322519405,16.527165322519405,1.0,1.0,0.030303030303030304,1,0.0,0.0
broken_bar_and_bearing_outer_H_torque_circulation_20Nm_1000rpm_250705203013d,broken_bar_and_bearing_outer_h,torque_circulation_20Nm_1000rpm,16.46608602673075,16.980651215066086,1.03125,1.0,0.03125,1,0.030303030303030276,0.062499999999999944
broken_bar_and_bearing_outer_H_torque_circulation_20Nm_1000rpm_250705203013d,broken_bar_and_bearing_outer_h,torque_circulation_20Nm_1000rpm,16.66800298449545,16.66800298449545,1.0,1.0,0.03125,1,0.0,0.0
broken_bar_and_bearing_outer_H_torque_circulation_20Nm_2000rpm_250705203208d,broken_bar_and_bearing_outer_h,torque_circulation_20Nm_2000rpm,33.27671203502051,33.27671203502051,1.0,1.0,0.015151515151515152,1,0.0,0.0
broken_bar_and_bearing_outer_H_torque_circulation_20Nm_2000rpm_250705203208d,broken_bar_and_bearing_outer_h,torque_circulation_20Nm_2000rpm,33.08546318856475,33.58675808536119,1.0151515151515151,1.0,0.015151515151515152,1,0.01492537313432829,0.030303030303030165
broken_bar_and_bearing_outer_H_torque_circulation_20Nm_2000rpm_250705203208d,broken_bar_and_bearing_outer_h,torque_circulation_20Nm_2000rpm,33.142666146191566,33.142666146191566,1.0,1.0,0.015151515151515152,1,0.0,0.0
broken_bar_and_bearing_outer_H_torque_circulation_20Nm_2000rpm_250705203208d,broken_bar_and_bearing_outer_h,torque_circulation_20Nm_2000rpm,33.142663373146824,33.142663373146824,1.0,1.0,0.015151515151515152,1,0.0,0.0
broken_bar_and_bearing_outer_H_torque_circulation_20Nm_2000rpm_250705203208d,broken_bar_and_bearing_outer_h,torque_circulation_20Nm_2000rpm,33.09467816757203,33.59611268526251,1.0151515151515151,1.0,0.015151515151515152,1,0.01492537313432829,0.030303030303030165
broken_bar_and_bearing_outer_H_torque_circulation_20Nm_2000rpm_250705203208d,broken_bar_and_bearing_outer_h,torque_circulation_20Nm_2000rpm,33.281422283758765,33.281422283758765,1.0,1.0,0.015151515151515152,1,0.0,0.0
broken_bar_and_bearing_outer_H_torque_circulation_20Nm_3000rpm_250705203410d,broken_bar_and_bearing_outer_h,torque_circulation_20Nm_3000rpm,50.07583441048511,50.07583441048511,1.0,1.0,0.010101010101010102,1,0.0,0.0
broken_bar_and_bearing_outer_H_torque_circulation_20Nm_3000rpm_250705203410d,broken_bar_and_bearing_outer_h,torque_circulation_20Nm_3000rpm,49.900852015855044,50.40490102611621,1.0101010101010102,1.0,0.010101010101010102,1,0.010000000000000009,0.02020202020202022
broken_bar_and_bearing_outer_H_torque_circulation_20Nm_3000rpm_250705203410d,broken_bar_and_bearing_outer_h,torque_circulation_20Nm_3000rpm,49.94435355866839,49.94435355866839,1.0,1.0,0.010101010101010102,1,0.0,0.0
broken_bar_and_bearing_outer_H_torque_circulation_20Nm_3000rpm_250705203410d,broken_bar_and_bearing_outer_h,torque_circulation_20Nm_3000rpm,49.940026081330494,49.940026081330494,1.0,1.0,0.010101010101010102,1,0.0,0.0
broken_bar_and_bearing_outer_H_torque_circulation_20Nm_3000rpm_250705203410d,broken_bar_and_bearing_outer_h,torque_circulation_20Nm_3000rpm,49.89499364774112,50.39898348256679,1.0101010101010102,1.0,0.010101010101010102,1,0.010000000000000009,0.02020202020202022
broken_bar_and_bearing_outer_H_torque_circulation_20Nm_3000rpm_250705203410d,broken_bar_and_bearing_outer_h,torque_circulation_20Nm_3000rpm,50.07388147062405,50.07388147062405,1.0,1.0,0.01,1,0.0,0.0
broken_bar_and_bearing_outer_H_torque_circulation_40Nm_1000rpm_250705203618d,broken_bar_and_bearing_outer_h,torque_circulation_40Nm_1000rpm,16.669637454575142,16.669637454575142,1.0,1.0,0.03125,1,0.0,0.0
broken_bar_and_bearing_outer_H_torque_circulation_40Nm_1000rpm_250705203618d,broken_bar_and_bearing_outer_h,torque_circulation_40Nm_1000rpm,16.072142221151047,16.574396665562016,1.03125,1.0,0.03125,1,0.030303030303030276,0.062499999999999944
broken_bar_and_bearing_outer_H_torque_circulation_40Nm_1000rpm_250705203618d,broken_bar_and_bearing_outer_h,torque_circulation_40Nm_1000rpm,16.23205561239958,16.739307350287067,1.03125,1.0,0.03125,1,0.030303030303030276,0.062499999999999944
broken_bar_and_bearing_outer_H_torque_circulation_40Nm_1000rpm_250705203618d,broken_bar_and_bearing_outer_h,torque_circulation_40Nm_1000rpm,16.22004597113538,16.726922407733362,1.03125,1.0,0.03125,1,0.030303030303030276,0.062499999999999944
