order_resolution,BPFI_h1_w0.06,BPFI_h1_w0.12,BPFI_h1_w0.25,BPFI_h1_w0.5,BPFI_h1_offset,BPFI_h2_w0.06,BPFI_h2_w0.12,BPFI_h2_w0.25,BPFI_h2_w0.5,BPFI_h2_offset,BPFO_h1_w0.06,BPFO_h1_w0.12,BPFO_h1_w0.25,BPFO_h1_w0.5,BPFO_h1_offset,BPFO_h2_w0.06,BPFO_h2_w0.12,BPFO_h2_w0.25,BPFO_h2_w0.5,BPFO_h2_offset,BSF_h1_w0.06,BSF_h1_w0.12,BSF_h1_w0.25,BSF_h1_w0.5,BSF_h1_offset,BSF_h2_w0.06,BSF_h2_w0.12,BSF_h2_w0.25,BSF_h2_w0.5,BSF_h2_offset,file,fault,condition,healthy,family,n_windows
0.015384615384615385,0.00997009452456702,0.012339486407045594,0.01996274813636663,0.036203807973626316,0.22269230769230752,0.002081826221854183,0.002966373842681558,0.00570485337404136,0.008441909260021082,0.21615384615384592,0.004528125090665879,0.008128894469963144,0.0236897075005901,0.04303933286025452,0.24576923076923096,0.0014865651958550859,0.004088879105912817,0.01000607928301319,0.01988064270013654,0.385384615384615,0.005315706108812369,0.021716444106208925,0.03984913427863921,0.0776707448056145,0.3570000000000002,0.004030597829832028,0.008446733465592562,0.013674807924027714,0.03494972349640063,0.2954545454545454,bearing_ball_H_torque_circulation_40Nm_2000rpm_250707142821d,bearing_ball_h,torque_circulation_40Nm_2000rpm,False,BSF,6
0.010101010101010102,0.0006678753536698878,0.0011899233503424311,0.002250307353246587,0.004953820044377033,0.302171717171718,0.0029656914068481137,0.010443091336962904,0.018165345023358113,0.02970599201485905,0.10272727272727167,0.0018492828385354432,0.0029900180047232614,0.006510847190985707,0.016266317388801528,0.28196969696969676,0.0018922560547506141,0.0026306355805811865,0.005907623081455135,0.008804541332302844,0.19020202020201982,0.013986897351746876,0.01807441963705532,0.02507197153262516,0.09187742115763953,0.3570000000000002,0.0010083989892178365,0.0022262677456582726,0.002993572346361568,0.0068916959753309495,0.309959595959596,bearing_ball_H_torque_circulation_40Nm_3000rpm_250707143025d,bearing_ball_h,torque_circulation_40Nm_3000rpm,False,BSF,6
0.03125,0.01659383349725926,0.025003275242583785,0.04682259858952783,0.0696535340852936,0.22750000000000004,0.004735311499092353,0.0055815260895493895,0.007805080269898703,0.01317642198260334,0.04875000000000007,0.011993934204247568,0.019006159663067658,0.040039908842933965,0.06726098723357908,0.17874999999999996,0.04379689336940561,0.05071177424974247,0.058505069898204906,0.07987500487259,0.01750000000000007,0.02863334717120539,0.03607989680229079,0.04973950039819951,0.07255511164080883,0.03125,0.031724287988838085,0.05172797825044437,0.06154853609272288,0.09456587472767751,0.05162499999999959,bearing_ball_L_speed_circulation_20Nm_1000rpm_250707154858,bearing_ball_l,speed_circulation_20Nm_1000rpm,False,BSF,2
0.017779839208410635,0.006164199282585636,0.010057737850888735,0.012808790198547715,0.021118963223850686,0.06806122448979623,0.0007193914168914387,0.0008496844849352645,0.0013938756923324944,0.0025385234275518854,0.05448979591836789,0.008225030801281716,0.01207130493053448,0.019551415168979725,0.07536096998319963,0.19090599876314163,0.0010974598345140734,0.0032551983379648687,0.0052039908386817295,0.008751959248581916,0.08372912801484267,0.10938801030033231,0.12621057240187553,0.13923179207224845,0.1682432808184383,0.010346938775509962,0.11368973972887218,0.1186341625887631,0.12086729053699358,0.13972501272186189,0.013272727272727103,bearing_ball_L_speed_circulation_20Nm_2000rpm_250707160043,bearing_ball_l,speed_circulation_20Nm_2000rpm,False,BSF,4
0.011074601436047219,0.0068151357358181616,0.008348610552932562,0.010844623000246903,0.016609250688326263,0.029457831325300887,0.0007050234577003979,0.0014642006971808306,0.003410507058230465,0.007281476844923588,0.20109407326274908,0.002922208675529095,0.009328485997997328,0.015491511588735317,0.024660507130681908,0.2894541803577946,0.0009787796197669458,0.002369296988915273,0.005447572385679316,0.010060416994691911,0.2946464646464655,0.0032460176952823962,0.00566495879026311,0.014178115054062038,0.03691935661682799,0.3570000000000002,0.0015387711664116394,0.004818378439145725,0.006831102175623592,0.013135705554568715,0.08118072289156597,bearing_ball_L_speed_circulation_20Nm_3000rpm_250707160626,bearing_ball_l,speed_circulation_20Nm_3000rpm,False,BSF,4
0.03125,0.005068356999649101,0.009850583205115566,0.015469994021284766,0.030301315909922032,0.390625,0.0017602603959827362,0.004254831894543306,0.005927155592451565,0.010425739357058535,0.11125000000000007,0.012494937137077621,0.016175649235929013,0.02336024874727948,0.04564409627596802,0.008750000000000036,0.018410040594771714,0.047141617767000765,0.05481905564733301,0.06431476255257113,0.07624999999999993,0.11444052635115806,0.15214648068192665,0.17251166880029645,0.20079652645962645,0.017999999999999794,0.19471960974854802,0.20682625063303606,0.21804559732268003,0.23627020910934823,0.004749999999999588,bearing_ball_L_speed_circulation_40Nm_1000rpm_250707155133,bearing_ball_l,speed_circulation_40Nm_1000rpm,False,BSF,2
0.018108974358974357,0.00498380472529439,0.009916453223939085,0.016575352711962293,0.02595585464529236,0.050416666666667,0.0012069994313060818,0.001894140793334932,0.002710424391311185,0.004278676973340079,0.05916666666666792,0.011861652564435334,0.01676059499538973,0.026051386985348344,0.06492188456193149,0.18067307692307688,0.0011267459368993977,0.003833814583533582,0.0062094058490960785,0.012105288837576639,0.08987179487179464,0.08329208991058665,0.09802131013085386,0.11322152799657553,0.14170444308318408,0.020993589743589558,0.0811642780372269,0.08688025526894853,0.09073223334752767,0.10984632329523261,0.012121794871794211,bearing_ball_L_speed_circulation_40Nm_2000rpm_250707160240,bearing_ball_l,speed_circulation_40Nm_2000rpm,False,BSF,4
0.011199601791936287,0.007070814487461187,0.008549433380613846,0.010706556178626965,0.016193111117929544,0.1620209059233444,0.0006182781701765331,0.0014853893105128643,0.0028743354762873776,0.006323785200768574,0.36437546193643744,0.0019384326579501994,0.0050443235878193885,0.011514799609351369,0.021631921156267737,0.4301515151515152,0.001154389784459052,0.002271033993201289,0.005821217751902204,0.013123609060155077,0.14969490826633658,0.0054382796068737915,0.008340837501831622,0.012832384080571415,0.04333771500048264,0.3570000000000002,0.0016134917550493747,0.003970209858408374,0.0062351575587896325,0.013103507051022556,0.20442227149544223,bearing_ball_L_speed_circulation_40Nm_3000rpm_250707160826,bearing_ball_l,speed_circulation_40Nm_3000rpm,False,BSF,4
0.030776515151515152,0.008269467197509105,0.01196938372009573,0.014629224300174676,0.020024502359694375,0.030530303030302797,0.00038446279543759596,0.0008434138176295965,0.0021227748140150815,0.0036641366212397004,0.15291666666666615,0.0027190122175976615,0.005081133262263716,0.007446484416509875,0.014019534757477843,0.1875,0.016723127692684546,0.030941959680638717,0.04431943959116886,0.05266868060832995,0.09187499999999993,0.21059992531752625,0.24898574133562695,0.26246861074118166,0.2764069205609454,0.03693939393939383,0.363396052880769,0.37109332266407397,0.37715507544149396,0.3865687996905154,0.009011363636363345,bearing_ball_L_torque_circulation_20Nm_1000rpm_250707153516d,bearing_ball_l,torque_circulation_20Nm_1000rpm,False,BSF,6
0.015151515151515152,0.001077033588235144,0.0017998063513099778,0.005315761776468735,0.009607359892246745,0.29378787878787893,0.0003334263002350592,0.0006325799331009527,0.0009777095148411697,0.0020298948382142107,0.19272727272727241,0.0027121717154977845,0.007633967554540351,0.015421165616945716,0.1091629383829183,0.3425757575757573,0.002592861882048464,0.005198779504003775,0.008656487154409375,0.01200613416434634,0.06393939393939396,0.344751646157048,0.36659298878160135,0.3759018620408533,0.4324495949807392,0.006636363636363551,0.10153935020874147,0.10743950738783078,0.10971727905868198,0.12306452335890689,0.013272727272727103,bearing_ball_L_torque_circulation_20Nm_2000rpm_250707153733d,bearing_ball_l,torque_circulation_20Nm_2000rpm,False,BSF,6
0.010101010101010102,0.0003487806618270474,0.0010699505518962167,0.0017353704259940928,0.007135890532772049,0.29378787878787804,0.00023643759745633634,0.0003618602194892955,0.000581990975707828,0.0014212152562318157,0.2087878787878772,0.00042872011136102874,0.000688990626681792,0.0015106333085319215,0.0034024596500906966,0.3930808080808079,0.0002544881849258546,0.0009051679523910042,0.0014999012674653087,0.002867076572848973,0.10101010101010122,0.06455010584433385,0.06827046961465338,0.07192079342229893,0.08009371817502542,0.006636363636363551,0.027535162790467277,0.02831276352991366,0.02936323852220872,0.04351828321915508,0.013272727272727103,bearing_ball_L_torque_circulation_20Nm_3000rpm_250707153938d,bearing_ball_l,torque_circulation_20Nm_3000rpm,False,BSF,6
0.03125,0.0044422450869498215,0.006287830478461674,0.010542020074796661,0.01869930527983459,0.08687500000000004,0.00034049269217178047,0.0008781105446809721,0.0018569889937518338,0.003183148557154565,0.12687500000000007,0.0029802459341390095,0.0060525107617885885,0.009001322125951963,0.01540530383333513,0.24312500000000004,0.010881974340026041,0.0233860063206027,0.02755362231775684,0.03466669501083038,0.09187499999999993,0.15758888779643596,0.1828851721577436,0.1923168402980785,0.21370902049026624,0.015625,0.4492864879134422,0.4820220835448429,0.49014068154587354,0.5039024682298796,0.004749999999999588,bearing_ball_L_torque_circulation_40Nm_1000rpm_250707154144d,bearing_ball_l,torque_circulation_40Nm_1000rpm,False,BSF,6
0.015384615384615385,0.0010317706660107665,0.002652611981918368,0.00639457160789858,0.012319805851424986,0.2919230769230765,0.0003822575280208354,0.0006861734663891443,0.0012070838214538948,0.0022635048863276705,0.22703962703962688,0.0018299509770984097,0.006159282482188192,0.010258152080495738,0.07920143223319998,0.3388461538461538,0.0019588747642107617,0.0050809499483365,0.0071250736078060685,0.010648025694377122,0.09377622377622341,0.23735221485161107,0.2570383353550113,0.26235501873065825,0.32520135471143935,0.03996969696969699,0.1029094103998865,0.10678593944873735,0.10924320378653579,0.12693570188215897,0.00907692307692276,bearing_ball_L_torque_circulation_40Nm_2000rpm_250707154410d,bearing_ball_l,torque_circulation_40Nm_2000rpm,False,BSF,6
0.010101010101010102,0.003121802780634179,0.004105237225646636,0.005233376742065475,0.013013734300948866,0.302171717171718,0.0004552885841977764,0.0012098519119133717,0.00244130919051995,0.005027112428198461,0.2086167800453529,0.001191990592394072,0.0021116784488661097,0.0048390185798448376,0.009219488817367432,0.24156565656565632,0.0020131732300416863,0.003549443686330966,0.00671130029676396,0.01171165778400832,0.3675365903937329,0.002576930895542064,0.0036534895467012964,0.010203525510397209,0.021061631772858982,0.3570000000000002,0.0006787794907277646,0.0015768616501190271,0.003035992484511649,0.00705251074781321,0.3870101010101008,bearing_ball_L_torque_circulation_40Nm_3000rpm_250707154630d,bearing_ball_l,torque_circulation_40Nm_3000rpm,False,BSF,6
0.03125,0.4077772510326426,0.4110888124181428,0.4144733085264308,0.42850314464557304,0.040000000000000036,0.0009865034173569022,0.05857479159176916,0.059828588587822334,0.06485553169206965,0.08000000000000007,0.0012913823216503507,0.0015813715894520235,0.04439426613090064,0.050231788313364244,0.20999999999999996,0.0009119357632469223,0.0013692175261515503,0.009597427513889803,0.014079508349541536,0.20500000000000007,0.005074501547015353,0.005205719757808952,0.00803293628932888,0.08738849463604977,0.3570000000000002,0.0007243866142170789,0.003955726224887012,0.005625477866732103,0.020737068668570148,0.296875,bearing_inner_H_speed_circulation_20Nm_1000rpm_250704090137,bearing_inner_h,speed_circulation_20Nm_1000rpm,False,BPFI,2
0.017779839208410635,0.19395641387307258,0.20908180961984457,0.21651720787315035,0.24568429548973458,0.041932591218305504,0.0007704479358502222,0.0096976856381366,0.01045405057210721,0.015659327311177473,0.27820655534941263,0.004557575070913703,0.005539076749357181,0.04558156800938193,0.05576799526970041,0.2026901669758816,0.0011205454554598787,0.0015455249598443313,0.016321213364858037,0.020722317646948166,0.20306740878169416,0.0027004367422839653,0.00353759183309532,0.0062084586475135185,0.05387374991577101,0.3570000000000003,0.01370605438137478,0.037378477321643164,0.04464787615794914,0.09800705976210722,0.06151020408163177,bearing_inner_H_speed_circulation_20Nm_2000rpm_250704090550,bearing_inner_h,speed_circulation_20Nm_2000rpm,False,BPFI,4
0.03125,0.3733556340201762,0.3754403521463338,0.37776037261241835,0.38588833647539345,0.040000000000000036,0.0014126968730433077,0.07667907578244329,0.07800572562289723,0.08383594493741009,0.08000000000000007,0.0010143406315531868,0.0016696161565350257,0.032519056313874195,0.037202390746879394,0.20999999999999996,0.0015548413636835073,0.001776416466475189,0.005248255024818233,0.01067803852292857,0.41999999999999993,0.005270059644377688,0.00588538906802392,0.012715348563818504,0.10482312098748642,0.3570000000000002,0.00036212400033308124,0.001964911050523262,0.0032086477297020694,0.022034878413670474,0.3390000000000004,bearing_inner_H_speed_circulation_40Nm_1000rpm_250704090347,bearing_inner_h,speed_circulation_40Nm_1000rpm,False,BPFI,2
0.018108974358974357,0.2665103771203591,0.27439742650631394,0.28185317473033816,0.30897089780781467,0.04288461538461519,0.0004218540293761323,0.014840367709063464,0.015458566968134744,0.01681207506557942,0.07807692307692271,0.0021512479772276528,0.002645412082942996,0.016886739662222247,0.022775275621738547,0.20999999999999996,0.0009797809805565244,0.0016391041097876067,0.01768417744101793,0.02056555166591,0.20288461538461533,0.0020208088548510483,0.0026469957623571237,0.00516913864299788,0.03639389653808516,0.3570000000000002,0.011294833503379738,0.017589230795090515,0.026775636232212928,0.1304796615824159,0.34188461538461556,bearing_inner_H_speed_circulation_40Nm_2000rpm_250704090841,bearing_inner_h,speed_circulation_40Nm_2000rpm,False,BPFI,4
0.011148066026114806,0.1505324991122298,0.16146988240540122,0.16414157068836777,0.1674905438719434,0.039106922887410356,0.000496553940304937,0.013571791434674393,0.015952090163961184,0.01729368780648465,0.08609756097560961,0.0005927056049408334,0.000890111223934731,0.019206152864610478,0.025325900420366157,0.20910692288741028,0.0004424953699544748,0.0007236431796096474,0.007611671375483993,0.010689732529323448,0.20804878048780484,0.0033191798965642103,0.004113059450860407,0.005571855605855794,0.06865030009888178,0.3570000000000002,0.0003236970686661898,0.0015662082849488637,0.003069000819711021,0.007738880201441426,0.20337521557033744,bearing_inner_H_speed_circulation_40Nm_3000rpm_250704091435,bearing_inner_h,speed_circulation_40Nm_3000rpm,False,BPFI,4
0.030776515151515152,0.3878808000108327,0.4009805214649147,0.4090042627157239,0.41797385066568693,0.045681818181817935,0.003851624760358659,0.07430617684686538,0.0766698347356331,0.08090596565572616,0.07621212121212118,0.0013447683570318573,0.001995936965971096,0.037190080789751306,0.043380951809194594,0.21568181818181809,0.0010527813510228946,0.0011742007841143186,0.009708862980972358,0.013365161320182001,0.20500000000000007,0.009937188358373667,0.010371302599695438,0.014580990165884695,0.07649238793883534,0.3570000000000002,0.0014759756506861205,0.007099243330064566,0.010051434420555281,0.019456729170617203,0.06724999999999959,bearing_inner_H_torque_circulation_20Nm_1000rpm_250704084736d,bearing_inner_h,torque_circulation_20Nm_1000rpm,False,BPFI,6
0.015151515151515152,0.08838803246035587,0.09311075646259301,0.10355844656135943,0.13181308075336862,0.03621212121212114,0.0003115687633312075,0.0037581193758498394,0.004310942176185927,0.013050341777169218,0.48151515151515056,0.0045696665831638835,0.005296988408704502,0.048125999281969235,0.05814200953002413,0.18772727272727296,0.0003776858682961816,0.0006671367341997759,0.008057452544764067,0.011429163239447909,0.20878787878787897,0.0027782117752070835,0.00343834447971957,0.007652462958517969,0.03914473828686323,0.3570000000000002,0.02266284443132246,0.026845255212588286,0.03218480690954101,0.07896617311827067,0.2556969696969693,bearing_inner_H_torque_circulation_20Nm_2000rpm_250704084956d,bearing_inner_h,torque_circulation_20Nm_2000rpm,False,BPFI,6
0.010101010101010102,0.04120212254676546,0.04162278319424329,0.04381064715829239,0.04845769019218957,0.041262626262625446,0.0004798904677539424,0.0025572765181376984,0.007474151482307061,0.013059763956481854,0.35020202020201907,0.0033792017744102426,0.005467947706266959,0.09258247291320185,0.11001525611696497,0.21126262626262582,0.0012050011455916033,0.0013831927644866772,0.009445692372472742,0.012889148786711935,0.20030303030302932,0.004363111838450888,0.0048978292010417365,0.011581534249722197,0.07503521365440018,0.3570000000000002,0.0006050536331930354,0.013884961443101727,0.016750044359545503,0.0369236699113676,0.20202020202020243,bearing_inner_H_torque_circulation_20Nm_3000rpm_250704085209d,bearing_inner_h,torque_circulation_20Nm_3000rpm,False,BPFI,6
0.03125,0.3972495205685347,0.40009424548961786,0.40307480690252917,0.4087390154604478,0.040000000000000036,0.0022614235023208197,0.06811990977584698,0.0688536857489574,0.07139487530065836,0.08000000000000007,0.0010534191661135152,0.0017515708776300904,0.047395435882443604,0.0541678052354721,0.20999999999999996,0.0011158482092546254,0.0017129398772739713,0.010410417298335393,0.01679926125493872,0.3125,0.006091034483225306,0.006778363133205732,0.008763822205760299,0.10030744521493606,0.3570000000000002,0.0003275222216362993,0.0017749847734944853,0.003289439837870875,0.01417707270686054,0.3390000000000004,bearing_inner_H_torque_circulation_40Nm_1000rpm_250704085422d,bearing_inner_h,torque_circulation_40Nm_1000rpm,False,BPFI,6
0.015384615384615385,0.1327079589821062,0.14324517382864657,0.15290742088400822,0.1862454361164826,0.04576923076923034,0.00023019330893886048,0.0054048149325218,0.00595886505373391,0.010558224139657357,0.10846153846153861,0.003591273480580551,0.004465168945981885,0.04358281763840399,0.05816114776049215,0.2109906759906759,0.0009779749775748782,0.001502956420348756,0.008594759474313566,0.010431108197342526,0.19923076923076977,0.0022618215964175965,0.0030866118139332233,0.006588431157798568,0.040539969747558885,0.3570000000000002,0.017339198044842914,0.02657190935121563,0.029734154861639932,0.16635648545423043,0.3447692307692307,bearing_inner_H_torque_circulation_40Nm_2000rpm_250704085637d,bearing_inner_h,torque_circulation_40Nm_2000rpm,False,BPFI,6
0.010101010101010102,0.02002449671065105,0.020480166084825356,0.024166700677809773,0.030942057539669054,0.041262626262625446,0.0007289718816943047,0.006855862682008705,0.008437060740317671,0.011256409783261933,0.08252525252525089,0.0033929344552871806,0.00681812364472353,0.04347190136016971,0.09106975635276296,0.30909090909090886,0.00045136435356859063,0.0010468053773853968,0.008314843532892306,0.01301374378056235,0.20030303030302932,0.002826463568934647,0.0038532356952054973,0.017275150866059963,0.09409552095036361,0.3570000000000002,0.0007721857601430404,0.005316554485391857,0.006722724623578816,0.027112042622689347,0.3402626262626267,bearing_inner_H_torque_circulation_40Nm_3000rpm_250704085907d,bearing_inner_h,torque_circulation_40Nm_3000rpm,False,BPFI,6
0.03125,0.3663745181209702,0.3775883148763831,0.3873178672480059,0.39631031370274494,0.008750000000000036,0.028193853742342533,0.030458551228398266,0.03282017112671824,0.03465964392053346,0.03312500000000007,0.004236942107551812,0.005438507628021878,0.0848988928917003,0.09764321495092232,0.17874999999999996,0.0018808863087040936,0.0021548356686014597,0.02041844653968257,0.027147340557997387,0.23625000000000007,0.0138306251309213,0.015296052173619675,0.019966840465855857,0.19475222562054215,0.3570000000000002,0.0004594995961542947,0.0016942372383348813,0.004854603980768199,0.02423277674571838,0.3077500000000004,bearing_inner_L_speed_circulation_20Nm_1000rpm_250707113842,bearing_inner_l,speed_circulation_20Nm_1000rpm,False,BPFI,2
0.017779839208410635,0.07395891793085807,0.07807946694069169,0.08531487268648627,0.09052593178112178,0.01394867037724179,0.01294214843158008,0.013885201635264941,0.015226222797681526,0.018010734271935544,0.030525664811380082,0.0020334037971503948,0.004683373286755542,0.0895875702549989,0.1107910102657928,0.18394867037724194,0.0005129107332864025,0.000905113711140567,0.003856008569162377,0.006566488859699742,0.22393939393939455,0.01780296453170941,0.019999906723490654,0.024187672534139604,0.23381588922984023,0.3570000000000002,0.000790879592873178,0.0030121205743283298,0.005898193853430165,0.027397223324322928,0.32006060606060593,bearing_inner_L_speed_circulation_20Nm_2000rpm_250707114350,bearing_inner_l,speed_circulation_20Nm_2000rpm,False,BPFI,4
